name,value
Vigor.SingleAllyDispel.MaxRange, 3000
Vigor.SingleAllyDispel.Cooldown, 6.0
Vigor.SingleAllyDispel.ManaCost, 82
Vigor.SingleRevive.Cooldown, 300
Vigor.SingleRevive.CastDuration, 3
Vigor.SingleRevive.ManaCost, 8
Vigor.SingleDamageBuffAndHot.MaxRange, 3000
Vigor.SingleDamageBuffAndHot.Cooldown, 180
Vigor.SingleDamageBuffAndHot.Duration, 20
Vigor.SingleDamageBuffAndHot.DamageScale, 1.2
Vigor.SingleDamageBuffAndHot.HealFromOutdoingDamage, 0.5 ; in percentage (0.5 = 50% of damage done goes to healing)
Vigor.SingleDamageBuffAndHot.ManaCost, 37
Vigor.IncreaseMaxHealthBuff.StaminaIncrease, 0.2 ; this percentage is taken from the character's max stamina. So 0.1 of 100 Health will be 10 additional health
Vigor.IncreaseMaxHealthBuff.Duration, 5
Vigor.IncreaseMaxHealthBuff.MaxRange, 2400
Vigor.IncreaseMaxHealthBuff.Cooldown, 120
Vigor.IncreaseMaxHealthBuff.ManaCost, 12
Vigor.ChanneledPartyHeal.ChannelingDuration, 6.1
Vigor.ChanneledPartyHeal.ChannelingTickInterval, 0.5
Vigor.ChanneledPartyHeal.HealPercentageOfTargetMaxHealth, 0.10 ;no longer in use we use the intelligentcoefficent instead
Vigor.ChanneledPartyHeal.HealIntellectCoefficient, 3.65
Vigor.ChanneledPartyHeal.Cooldown, 180
Vigor.ChanneledPartyHeal.NumOfAllies, 1 ; this will pick the choosen amount of allies with the lowest health (1 = one ally)
Vigor.ChanneledPartyHeal.ManaCost, 89
Vigor.PartyHealAndSelfBuff.Cooldown, 0.0
Vigor.PartyHealAndSelfBuff.Range, 6000
Vigor.PartyHealAndSelfBuff.SelfBuffDuration, 9.0
Vigor.PartyHealAndSelfBuff.HealIntellectCoefficient, 9.80 ;was 4.22
Vigor.PartyHealAndSelfBuff.HealCostMultiplier, 0.5
Vigor.PartyHealAndSelfBuff.DamageMultiplier, 1.50
Vigor.PartyHealAndSelfBuff.SpiritPointCost, 100.0
Vigor.PartyHealAndSelfBuff.SpiritAbilityBuffHasteAdded, 0.30
Vigor.PartyHealAndSelfBuff.SpiritAbilityBuffHasteDuration, 20.0
Vigor.InstantAoeHeal.Radius, 800
Vigor.InstantAoeHeal.MaxRangeHorizontal, 3000.0
Vigor.InstantAoeHeal.MaxRangeUp, 2000.0
Vigor.InstantAoeHeal.MaxRangeDown, 3000.0
Vigor.InstantAoeHeal.BonusProc.Mana, 0.5 ; Not used anymore See above
Vigor.InstantAoeHeal.BonusProc.Radius, 1.0; 1.5 means that the ability will have a 50% bigger radius during the bonusproc
Vigor.InstantAoeHeal.Cooldown, 15
Vigor.InstantAoeHeal.HealIntellectCoefficient, 12.74	;was 9.80
Vigor.InstantAoeHeal.Spread, 0.1
Vigor.InstantAoeHeal.ManaCost, 148	;was 128
Vigor.InstantAoeHeal.Tier1.Level1.HealingScale, 1.05
Vigor.InstantAoeHeal.Tier1.Level2.HealingScale, 1.10
Vigor.InstantAoeHeal.Tier1.Level3.HealingScale, 1.15
Vigor.InstantAoeHeal.Tier2.Level1.CooldownReductionScale, 0.75
Vigor.InstantAoeHeal.Tier2.Level2.CooldownReductionScale, 0.5
Vigor.InstantAoeHeal.Tier3a.AdditionalHealingScale, 0.20
Vigor.InstantAoeHeal.Tier3a.AdditionalCritChance, 0.20
Vigor.InstantAoeHeal.Tier3b.AoeDuration, 8.0
Vigor.InstantAoeHeal.Tier3b.AoeTickPeriod, 2.0
Vigor.InstantAoeHeal.Tier3b.AoeDamageIntellectCoefficient, 0.5
Vigor.InstantAoeHeal.Tier3b.AoeDamageSpread, 0.2
Vigor.InstantAoeHeal.Talent.HealingBoostAndCostReduction.CostScaler, 0.85
Vigor.InstantAoeHeal.Talent.ReducedCost.CostMultiplier, 0.75
Vigor.InstantAoeHeal.Talent.IncreasedHealDependentOnHealth.MissingHealthPerHealIncrement, 2.0	; 2 means that for every 2 percent of missing health the heal is increased by one HealIncrement
Vigor.InstantAoeHeal.Talent.IncreasedHealDependentOnHealth.HealIncrement, 1.0
Vigor.InstantAoeHeal.Talent.DamageReduction.ReductionMultiplier, 0.95
Vigor.InstantAoeHeal.Talent.DamageReduction.AoeDuration, 5.0
Vigor.InstantAoeHeal.Talent.DamageReduction.SecondPulseHealingMultiplier, 0.5
Vigor.InstantAoeHeal.Talent.InstantAoeHealAccumulateHot.HealToHotScaler, 0.50
Vigor.InstantAoeHeal.Talent.InstantAoeHealAccumulateHot.HotDuration, 12.0
Vigor.InstantAoeHeal.Talent.InstantAoeHealAccumulateHot.HotPeriod, 1.5
Vigor.InstantFrontalConeDamageHeal.ManaCost, 47	
Vigor.InstantFrontalConeDamageHeal.Cooldown, 10
Vigor.InstantFrontalConeDamageHeal.RuneResourceGeneration, 0.30  ; 50% of 1 Radiant Rune per cast
Vigor.InstantFrontalConeDamageHeal.MaxRadius, 3000
Vigor.InstantFrontalConeDamageHeal.ConeAngleWidth, 70
Vigor.InstantFrontalConeDamageHeal.DamageIntellectCoefficient, 1.954
Vigor.InstantFrontalConeDamageHeal.TargetCountThreshold, 5.0
Vigor.InstantFrontalConeDamageHeal.HealIntellectCoefficient, 3.60	;was 3.6
Vigor.InstantFrontalConeDamageHeal.BonusProc.DamageScale, 1.5 ;2.0 means 100% more damage (double damage)
Vigor.InstantFrontalConeDamageHeal.BonusProc.ManaCostMultiplier, 0.5 ;0.5 means 50% of normal mana cost
Vigor.InstantFrontalConeDamageHeal.BonusProcSelfBuff.MaxStacks, 5 ; this does not work from here for now so you need to go into the GE_Vigor_InstantFrontalConeDamageHeal_Passive_SelfBuff to manually change this
Vigor.InstantFrontalConeDamageHeal.BonusProcSelfBuff.DamageHealingScalePerStack, 0.05
Vigor.InstantFrontalConeDamageHeal.Tier1.Level1.CritChanceScale, 1.3
Vigor.InstantFrontalConeDamageHeal.Tier1.Level2.CritChanceScale, 1.10
Vigor.InstantFrontalConeDamageHeal.Tier1.Level3.CritChanceScale, 1.15
Vigor.InstantFrontalConeDamageHeal.Tier2.ProcChance, 1.00
Vigor.InstantFrontalConeDamageHeal.Tier2.Level1.DamageScale, 2.00	;currently used for proc as proc is baseline  talk to axel
Vigor.InstantFrontalConeDamageHeal.Tier2.Level2.DamageScale, 4.00
Vigor.InstantFrontalConeDamageHeal.Tier3b.HealingAndDamageScalePerStack, 1.1
Vigor.InstantFrontalConeDamageHeal.Talent.DotHotExtension.PeriodicEffectDurationExtension, 6.0
Vigor.InstantFrontalConeDamageHeal.Talent.DotHotExtension.PeriodicEffectMaxDurationFactor, 1.0
Vigor.InstantFrontalConeDamageHeal.Talent.DotHotExtension.DoTHotCoefficientScaler, 1.25
Vigor.InstantFrontalConeDamageHeal.Talent.HotExtension.DurationIncrease, 3.0
Vigor.InstantFrontalConeDamageHeal.Talent.IncreasedHealandDamage.Multiplier, 1.20
Vigor.InstantFrontalConeDamageHeal.Talent.DotProc.ProcChance, 0.15
Vigor.InstantFrontalConeDamageHeal.Talent.DotProc.CritChanceOverride, 0.50
Vigor.SingleTargetProjectileStun.Cooldown, 30
Vigor.SingleTargetProjectileStun.Range, 3000
Vigor.SingleTargetProjectileStun.StunDuration, 2
Vigor.SingleTargetProjectileStun.MaxProjectileSpeed, 4000
Vigor.SingleTargetProjectileStun.ManaCost, 0
Vigor.LevitateForward.Distance, 1500
Vigor.LevitateForward.MoveSpeed, 3000.0 ; ie Distance in 0.5s
Vigor.LevitateForward.LevitationHeight, 50
Vigor.LevitateForward.Cooldown, 30
Vigor.LevitateForward.ManaCost, 0
Vigor.SingleTargetChargedHot.Range, 3000
Vigor.SingleTargetChargedHot.Duration, 30.0
Vigor.SingleTargetChargedHot.HealIntellectCoefficient, 1.04
Vigor.SingleTargetChargedHot.DirectHealIntCoefficient, 6.214
Vigor.SingleTargetChargedHot.DirectHealBonusWhenBuffed, 3.0
Vigor.SingleTargetChargedHot.DirectHealBonusWhenBuffed.Overcharged, 3.0
Vigor.SingleTargetChargedHot.ResourceFractionCost, 1.0
Vigor.SingleTargetChargedHot.TickInterval, 2.0
Vigor.SingleTargetChargedHot.Echo.HealingScaler, 0.25
Vigor.SingleTargetChargedHot.Tier1.Level1.HealingScaler, 1.30
Vigor.SingleTargetChargedHot.Tier1.Level2.HealingScaler, 1.10
Vigor.SingleTargetChargedHot.Tier1.Level3.HealingScaler, 1.15
Vigor.SingleTargetChargedHot.Tier2.Level1.FreeApplicationProcChance, 0.25
Vigor.SingleTargetChargedHot.Tier2.Level2.FreeApplicationProcChance, 0.50
Vigor.SingleTargetChargedHot.Tier2.Level2.FreeApplicationDurationScaler, 0.00
Vigor.SingleTargetChargedHot.Tier3a.HotBonusHealFactor, 1.02
Vigor.SingleTargetChargedHot.Tier3b.MaxHotDurationToSoak, 30.0
Vigor.SingleTargetChargedHot.Tier3b.AbsorbDuration, 18.0
Vigor.CastedSingleTargetDamage.IntellectDamageCoefficient, 2.538
Vigor.CastedSingleTargetDamage.Spread, 0.1
Vigor.CastedSingleTargetDamage.HotDurationExtension, 2.00  ;old
Vigor.CastedSingleTargetDamage.MaxRange, 3000
Vigor.CastedSingleTargetDamage.CastDuration, 1.5
Vigor.CastedSingleTargetDamage.ManaCost, 1.0
Vigor.CastedSingleTargetDamage.Tier2.CastTimeDurationPerStack, 0.1
Vigor.CastedSingleTargetDamage.Tier2.Level1.CastTimeReductionDuration, 5.0
Vigor.CastedSingleTargetDamage.Tier2.Level2.CastTimeReductionDuration, 10.0
Vigor.CastedSingleTargetDamage.Tier3a.PeriodicEffectDurationExtension, 1.0
Vigor.CastedSingleTargetDamage.Tier3a.PeriodicEffectMaxDurationFactor, 1.0
Vigor.CastedSingleTargetDamage.Tier3b.ExtraTriggerChance, 0.20
Vigor.CastedSingleTargetDamage.Tier3b.IntoTheLightProcChanceScaler, 2.0
Vigor.CastedSingleTargetDamage.Talent.ManaRegenBuff.Duration, 12.0
Vigor.CastedSingleTargetDamage.Talent.ManaRegenBuff.ManaRegenPerTickInPercentage, 0.02	
Vigor.CastedSingleTargetDamage.Talent.ManaRegenBuff.TickInterval, 3.0
Vigor.CastedSingleTargetDamage.Talent.ManaRegenBuff.ManaRegenMultiplier, 1.25  			;old
Vigor.CastedSingleTargetDamage.Talent.ManaRegenBuff.StatBonusIncrease, 0.20
Vigor.CastedSingleTargetDamage.Talent.ManaRegenBuff.PPM, 1.2
Vigor.CastedSingleTargetDamage.Talent.ReducedCastTimeBuff.Duration, 9.0
Vigor.CastedSingleTargetDamage.Talent.ReducedCastTimeBuff.ReducedCastTimeInSeconds, 0.1
Vigor.CastedSingleTargetDamage.Talent.IncreasedDamage.DamageMultiplier, 1.20
Vigor.CastedSingleTargetDamage.Talent.SingleTargetChargedHot.HealAlly.DamageToHealFraction, 1.00
Vigor.SingleTargetDot.Range, 3000
Vigor.SingleTargetDot.Duration, 24.0
Vigor.SingleTargetDot.IntellectDamageCoefficient, 2.019
Vigor.SingleTargetDot.BuffActiveAdditionalDirectDamage.NumberOfTicks, 3.0
Vigor.SingleTargetDot.Spread, 0.1
Vigor.SingleTargetDot.TickInterval, 3.0 ; every tick (damage done) will increase the Cursed Knowledge stacks
Vigor.SingleTargetDot.ResourceFractionCost, 1.0
Vigor.SingleTargetDot.ResourceFractionGainPerTick, 0.0375 ; 0.3 / (24/3) (i.e. 1 orb over 8 ticks) we add the initial tick in the BP
Vigor.SingleTargetDot.Talent.IncreasedDamage.DamageMultiplier, 1.20
Vigor.SingleTargetDot.Talent.DamageToAoe.RemainingDamageMultiplier, 0.25
Vigor.SingleTargetDot.Talent.DamageToAoe.Radius, 1500.0
Vigor.SingleTargetDot.Talent.DamageToAoe.RadiusForTargetsOutOfCombat, 250.0
Vigor.SingleTargetDot.Talent.DamageToAoe.ResourceGainMultiplier, 0.5
Vigor.SingleTargetDot.Talent.BuffActiveAdditionalDirectDamage.DamageHealsAlly.MaxRange, 3000.0
Vigor.CastedSingleTargetHeal.IntellectCoefficient, 27.54	;was 17.21
Vigor.CastedSingleTargetHeal.Spread, 0.1
Vigor.CastedSingleTargetHeal.MaxRange, 3000
Vigor.CastedSingleTargetHeal.CastDuration, 2.0
Vigor.CastedSingleTargetHeal.BonusProc.Mana, 0.0 ; Not used anymore See above
Vigor.CastedSingleTargetHeal.BonusProc.CritChance, 0.00; needs GE setup to override
Vigor.CastedSingleTargetHeal.ManaCost, 102	;was 88
Vigor.CastedSingleTargetHeal.Tier1.Level1.HealingScaler, 1.05
Vigor.CastedSingleTargetHeal.Tier1.Level2.HealingScaler, 1.10
Vigor.CastedSingleTargetHeal.Tier1.Level3.HealingScaler, 1.15
Vigor.CastedSingleTargetHeal.Tier2.Level1.ConditionalCritChanceScaler, 0.08
Vigor.CastedSingleTargetHeal.Tier2.Level2.ConditionalCritChanceScaler, 0.15
Vigor.CastedSingleTargetHeal.Tier3b.InstantAoeHealStackCount, 3.0
Vigor.CastedSingleTargetHeal.Tier3a.BonusEchoChance, 0.0
Vigor.CastedSingleTargetHeal.Talent.EchoBoost.EchoHealScaler, 1.2
Vigor.CastedSingleTargetHeal.Talent.ReducedCastTimeMana.TimeReductionInSeconds, 0.5
Vigor.CastedSingleTargetHeal.Talent.ReducedCastTimeMana.CostMultiplier, 0.9
Vigor.CastedSingleTargetHeal.Talent.FreeInstantAoeHealBuff.MaxStacks, 3.0
Vigor.CastedSingleTargetHeal.Talent.CheaperInstantCast.ProcChance, 0.15
Vigor.CastedSingleTargetHeal.Talent.CheaperInstantCast.CostMultiplier, 0.5
Vigor.CastedSingleTargetHeal.Talent.CheaperInstantCast.MaxStacks, 3.0	; Also change manually in GE
Vigor.CastedSingleTargetHeal.Talent.ReducedCastTime.ReductionInSeconds, 0.5
Vigor.CastedSingleTargetHeal.Talent.ResourceGainFreeCast.DamageMultiplier, 0.20
Vigor.CastedSingleTargetHeal.Talent.ResourceGainFreeCast.MaxTargetingRange, 6000.0
Vigor.CastedSingleTargetHeal.Talent.IncreasedCritChance, 0.20
Vigor.SkillshotAoeProjectile.Heal.IntellectCoefficient, 5.53	;was 4.94
Vigor.SkillshotAoeProjectile.Heal.Spread, 0.1
Vigor.SkillshotAoeProjectile.Damage.IntellectCoefficient, 3.564
Vigor.SkillshotAoeProjectile.Damage.Spread, 0.1
Vigor.SkillshotAoeProjectile.ResourceFractionGainPerHit, 0.05 ; 1/10th orb
Vigor.SkillshotAoeProjectile.ResourceCost, 2.0
Vigor.SkillshotAoeProjectile.Orb.Radius, 500.0
Vigor.SkillshotAoeProjectile.Orb.Lifetime, 6.0
Vigor.SkillshotAoeProjectile.Orb.TravelSpeed, 800.0
Vigor.SkillshotAoeProjectile.Cooldown, 10.0
Vigor.SkillshotAoeProjectile.OutputScaling.Healing.FactorScaler, 1.0    ; [healscale = TargetStaminaMultiplier * FactorScaler / SourceStaminaMultiplier]
Vigor.SkillshotAoeProjectile.OutputScaling.Healing.ResultMin, 0.5       ; Result is floor-capped on this
Vigor.SkillshotAoeProjectile.OutputScaling.Healing.ResultMax, 2.0       ; Result is ceiling-capped on this
Vigor.SkillshotAoeProjectile.OutputScaling.Damage.FactorDivider, 1500.0 ; [damagescale = TargetMaxHealth / (TargetDifficultyHealthScale * SourceStaminaMultiplier * FactorDivider)]
Vigor.SkillshotAoeProjectile.OutputScaling.Damage.ResultMin, 0.5        ; Result is floor-capped on this
Vigor.SkillshotAoeProjectile.OutputScaling.Damage.ResultMax, 2.5        ; Result is ceiling-capped on this
Vigor.SkillshotAoeProjectile.Talent.HealAppliesAbsorb.HealToAbsorbScaler, 1.0
Vigor.SkillshotAoeProjectile.Talent.HealAppliesAbsorb.AbsorbDuration, 5.0
Vigor.SkillshotAoeProjectile.Talent.IncreasedCriticalStrikeChance, 0.25
Vigor.SkillshotAoeProjectile.Talent.IncreasedDamageHeal.DamageMultiplier, 1.20	;not used
Vigor.SkillshotAoeProjectile.Talent.IncreasedDamageHeal.HealMultiplier, 1.20	;not used
Vigor.SkillshotAoeProjectile.Talent.DecreasedResourceCost.SubtractionOfCost, 1.0
Vigor.SkillshotAoeProjectile.Talent.ResetCooldownFreeCast.ProcChance, 0.10
Vigor.SkillshotAoeProjectile.Talent.ResetCooldownFreeCast.Duration, 15.0
Vigor.SkillshotAoeProjectile.Talent.PingPong.MaxDistance, 2000.0
Vigor.SkillshotAoeProjectile.Talent.PingPong.AtPivotWaitTime, 1.5
Vigor.SkillshotAoeProjectile.Talent.PingPong.PassiveDamageAndHealScaler, 1.25
Vigor.InstantResourceGain.Cooldown, 60.0
Vigor.InstantResourceGain.ResourceGain, 3.0
Vigor.InstantResourceGain.Buff.Duration, 8.0
Vigor.InstantResourceGain.Buff.RuneAbilityEnhancementMultiplier, 1.20
Vigor.InstantResourceGain.ManaCost, 96.0
Vigor.ChargedMovementSpeedSelfBuff.Cooldown, 60.0
Vigor.ChargedMovementSpeedSelfBuff.MaxCharges, 2.0
Vigor.ChargedMovementSpeedSelfBuff.Duration, 4.0
Vigor.ChargedMovementSpeedSelfBuff.SpeedIncrease, 1.70
Vigor.ChargedMovementSpeedSelfBuff.AvoidanceIncrease, 0.40
Vigor.ChargedMovementSpeedSelfBuff.Cost, 18.0
Vigor.Runes.Talent.IncreasedDuration.DurationMultiplier, 1.25
Vigor.Runes.Talent.ChargeUpMultiple.AdditionalTargets, 3.0	; Total is main target plus AdditionalTargets
Vigor.Runes.Talent.ChargeUpMultiple.CastDuration, 1.5
Vigor.Runes.Talent.ChargeUpMultiple.Cost, 2.0
Vigor.Runes.Talent.ChargeUpMultiple.DamageMultiplier, 0.60
Vigor.Talent.SpiritProcBuff.NextRuneSpenderIncreasedPower.Multiplier, 1.50
Vigor.Talent.SpiritProcBuff.NextRuneSpenderIncreasedPower.Duration, 12.0
Vigor.Talent.ReducedIncomingMagicDamage.Scaler, 0.90
Vigor.Talent.ReducedIncomingAoeDamage.AdditionalReduction, 0.10		; adding avoidance for now
Vigor.Talent.IncreasedMaxMana.MaxManaMultiplier, 1.10
Quetzal.Expertise.DamageBonusPerBird, 1.5 ; at 100% expertise quetzal gets 12% bonus damage scale per bird
Quetzal.Spirit.BirdBonusSpawnChance,  8.33 ; at 100% spirit quetzal gets 182% bonus bird spawn chance
Quetzal.AutoAttack.DamageCoefficient, 0.50
Quetzal.Autoattack.Spread, 0.4
Quetzal.AutoAttack.Cooldown, 1.5
Quetzal.AutoAttack.FlawlessStrikesMastery.Chance, 0.18
Quetzal.AutoAttack.FlawlessStrikesMastery.DamageBonus, 2.00
Quetzal.ViperStrike.DamageCoefficient, 1.17
Quetzal.ViperStrike.Cooldown, 4.0
Quetzal.ViperStrike.Spread, 0.4
Quetzal.ViperStrike.ResourceGain, 1.0
Quetzal.ViperStrike.ConjureBirdChance, 0.12
Quetzal.WildTalons.DamageCoefficient, 1.04
Quetzal.WildTalons.Cooldown, 12.0
Quetzal.WildTalons.Spread, 0.4
Quetzal.WildTalons.ResourceGain, 2.0
Quetzal.WildTalons.ConjureBirdChance, 0.12
Quetzal.WildTalons.MasteryAdditionalHaste, 2.0; ; Multiply Crit chance
Quetzal.WildTalons.MasteryBuffDuration, 6.0
Quetzal.WildTalons.MasteryBuffChance, 0.2 ; 
Quetzal.SpiritStrike.DamageCoefficient, 2.07
Quetzal.SpiritStrike.Cooldown, 6.0
Quetzal.SpiritStrike.Spread, 0.4
Quetzal.SpiritStrike.ResourceGain, 1.0
Quetzal.SpiritStrike.ConjureBirdChance, 0.12
Quetzal.ConjureBirds.NumBirdSpawns, 3
Quetzal.ConjureBirds.Cooldown, 30
Quetzal.OtomiTechnique.CooldownReductionPerBirdAttack, 0.00   ;depcrecated but can not remove because code calls it and crashes
Quetzal.Backflip.DamageCoefficient, 7.75
Quetzal.Backflip.Cooldown, 3.0
Quetzal.Backflip.DaggerSpread, 0.4
Quetzal.Backflip.ActiveBirdsRequired, 6 
Quetzal.Backflip.MasteryCooldownReduction, 0.20
Quetzal.Backflip.Mastery.ActiveBirdsRequired, 4 
Quetzal.SpiritBird.Green.AutoCooldown, 30.0
Quetzal.SpiritBird.Green.LifeDuration, 33.0 ; 3 extra seconds just to cover the final attack
Quetzal.SpiritBird.Green.Spread, 0.4
Quetzal.SpiritBird.Green.DamageCoefficient, 0.58
Quetzal.SpiritBird.Green.MasteryDoTDamageCoefficient, 0.35
Quetzal.SpiritBird.Green.MasteryDoTDuration, 6.15
Quetzal.SpiritBird.Green.MasteryDoTPeriod, 0.75
Quetzal.SpiritBird.Green.MasteryDamageScaleBonus, 0.00
Quetzal.SpiritBird.Red.AutoCooldown, 30.0
Quetzal.SpiritBird.Red.LifeDuration, 33.0 ; 3 extra seconds just to cover the final attack
Quetzal.SpiritBird.Red.Spread, 0.4
Quetzal.SpiritBird.Red.DamageCoefficient, 0.58
Quetzal.SpiritBird.Blue.AutoCooldown, 30.0
Quetzal.SpiritBird.Blue.LifeDuration, 33.0 ; 3 extra seconds just to cover the final attack
Quetzal.SpiritBird.Blue.Spread, 0.4
Quetzal.SpiritBird.Blue.DamageCoefficient, 0.58
Quetzal.Vault.RechargeTime, 30.0
Quetzal.Vault.Charges, 5
Quetzal.Kick.Cooldown, 24.0
Quetzal.Disperse.Duration, 5.0
Quetzal.Disperse.Cooldown, 60.0
Quetzal.ViperAssault.CastingDuration, 0.5
Quetzal.ViperAssault.ConjureBirdChance, 1.0
Quetzal.ViperAssault.DamageCoefficient, 7.75
Quetzal.ViperAssault.Spread, 0.4
Quetzal.ViperAssaultDoT.Period, 1.5
Quetzal.ViperAssaultDoT.Duration, 12.15
Quetzal.ViperAssaultDoT.DamageCoefficient, 8.48
Quetzal.ViperAssaultDoT.Spread, 0.4
Quetzal.TalonStorm.DamageCoefficient, 1.06
Quetzal.TalonStorm.CastingDuration, 0.0
Quetzal.TalonStorm.ChannelingDuration, 2.95
Quetzal.TalonStorm.ChannelingTickInterval, 0.35
Quetzal.TalonStorm.ConjureBirdChance, 0.0
Quetzal.TalonStorm.Spread, 0.4
Quetzal.SpiritDance.DamageCoefficient, 1.38
Quetzal.SpiritDance.CastingDuration, 0.5
Quetzal.SpiritDance.ConjureBirdChange, 0.0
Quetzal.SpiritForm.Cooldown, 60.0
Quetzal.SpiritForm.Duration, 8.0
Quetzal.SpiritForm.BirdCountProcNeeded, 18
Quetzal.MasterAcrobat.DodgeBonus, 0.10
Quetzal.MasterAcrobat.MoveSpeedBonus, 0.10
Quetzal.MasterAcrobat.DoubleBonusHealthThreshold, 0.3 ; bonusses are doubled at 30% health and below
Quetzal.BenevolantSpirit.HealPercentage, 0.01
Quetzal.BirdSwarm.Cooldown, 60.0
Quetzal.BirdSwarm.Duration, 8.0
HealerPriest.Expertise.LightsGuardChance,  0.50 	; 40% chance to apply to target 
HealerPriest.Expertise.BaseLineAbsorb, 0.30 		; 5% of heal is added as absorb 
HealerPriest.Expertise.AbsorbBonusPerExpertiseStat, 2.00 
HealerPriest.Expertise.LightsGuardBuffDuration, 5
HealerPriest.Spirit.ManaRefundChance, 0.00			; 0% chance of abilities's mana cost being partially refunded (a base mana percentage is refunded)
HealerPriest.Spirit.RefundChancePerSpiritStat, 0.0
HealerPriest.Spirit.BaseManaRefund, 0.00			; when mana is refunded with zero spirit it still refunds 100%
HealerPriest.Spirit.RefundBonusPerSpiritStat, 0.00
HealerPriest.AutoAttack.IntellectCoefficient, 0.50
HealerPriest.Autoattack.Spread, 0.4
HealerPriest.AutoAttack.Cooldown, 2.0
HealerPriest.Condemn.IntellectDamageCoefficient, 1.17
HealerPriest.Condemn.Spread, 0.4
HealerPriest.Condemn.CastDuration, 1.5s
HealerPriest.Condemn.ManaCost, 1.0
HealerPriest.Condemn.IntoTheLightProcChance, 0.25
HealerPriest.Condemn.MaxRange, 2400.0
HealerPriest.HolyFervor.DamageAndHealBonusPerStack, 0.05
HealerPriest.HolyFervor.Duration, 12.0
HealerPriest.IntoTheLight.Duration, 10.00
HealerPriest.GreaterHeal.IntellectCoefficient, 5.16
HealerPriest.GreaterHeal.Spread, 0.4
HealerPriest.GreaterHeal.ManaCost, 4.0
HealerPriest.GreaterHeal.CastingTime, 1.5
HealerPriest.GreaterHeal.IntoTheLightCritBonus, 1.00
HealerPriest.GreaterHeal.HeavenlyJusticeProcChance, 0.25
HealerPriest.GreaterHeal.MaxRange, 2400.0
HealerPriest.HolyCircle.IntellectCoefficient, 3.57
HealerPriest.HolyCircle.Spread, 0.4
HealerPriest.HolyCircle.ManaCost, 6.0
HealerPriest.HolyCircle.Cooldown, 10.0
HealerPriest.HolyCircle.Radius, 360.0
HealerPriest.HolyCircle.MaxRange, 2400.0
HealerPriest.HolyCircle.IntoTheLightAreaScale, 1.5
HealerPriest.HolyCircle.IntoTheLightManaCostMultiplier, 0.5
HealerPriest.HolyCircle.HeavenlyJusticeProcChance, 0.25
HealerPriest.HeavenlyJustice.Duration, 10.0
HealerPriest.BlessedWard.Cooldown, 120.0
HealerPriest.BlessedWard.SelfCastCooldown, 60.0
HealerPriest.BlessedWard.ManaCost, 4.0
HealerPriest.BlessedWard.DamageScale, 0.25
HealerPriest.BlessedWard.Duration, 3.0
HealerPriest.AvatarOfFaith.HealIntellectCoefficient, 4.09
HealerPriest.AvatarOfFaith.HealSpread, 0.4
HealerPriest.AvatarOfFaith.Cooldown, 120.0
HealerPriest.AvatarOfFaith.ManaCost, 4.0
HealerPriest.AvatarOfFaith.Duration, 4.5
HealerPriest.AvatarOfFaith.Radius, 1800
HealerPriest.AvatarOfFaith.MaxTargets, 4
HealerPriest.AvatarOfFaith.Mastery.Cooldown, 30.0
HealerPriest.AvatarOfFaith.Mastery.Duration, 2.5
HealerPriest.RighteousBlast.DamageIntellectCoefficient, 2.34
HealerPriest.RighteousBlast.DamageSpread, 0.4
HealerPriest.RighteousBlast.HealingIntellectCoefficient, 2.34
HealerPriest.RighteousBlast.HealingSpread, 0.4
HealerPriest.RighteousBlast.Cooldown, 6.0
HealerPriest.RighteousBlast.ManaCost, 3.0
HealerPriest.RighteousBlast.HeavenlyJusticeBonusDamageScale, 1.0
HealerPriest.RighteousBlast.MaxRange, 900.0
HealerPriest.RighteousBlast.ConeAngle, 70.0
HealerPriest.MarkOfPreservance.StatIncrease, 0.1
HealerPriest.MarkOfPreservance.Duration, 180.0
HealerPriest.MarkOfPreservance.ManaCost, 3.0
HealerPriest.MarkOfPreservance.MaxRange, 2400.0
HealerPriest.PurgeEvil.ManaCost, 4.0
HealerPriest.PurgeEvil.Cooldown, 8.0
HealerPriest.PurgeEvil.MaxRange, 2400.0
HealerPriest.ConsecratedSteel.ManaCost, 6.0
HealerPriest.ConsecratedSteel.Cooldown, 60.0
HealerPriest.ConsecratedSteel.BuffDuration, 12.0
HealerPriest.ConsecratedSteel.MasteryBuffDuration, 18.0
HealerPriest.ConsecratedSteel.Radius, 900.0
HealerPriest.ReturnToLife.ManaCost, 4.0
HealerPriest.ReturnToLife.Cooldown, 300.0
HealerPriest.ReturnToLife.CastingTime, 3.0
HealerPriest.ReturnToLife.MaxRange, 2400.0
HealerPriest.SanctifiedGround.DamageMultiplier, 0.75
HealerPriest.SanctifiedGround.ManaCost, 5.0
HealerPriest.SanctifiedGround.Duration, 12.15
HealerPriest.SanctifiedGround.Cooldown, 180.0
HealerPriest.SanctifiedGround.MasteryDamage.IntellectCoefficientPerPulse, 0.82 ;  adds up to 840% over 12 seconds 
HealerPriest.SanctifiedGround.MasteryDamage.Spread, 0.4
HealerPriest.SanctifiedGround.MasteryDamage.PulseRate, 1.0 ; once a second 
HealerPriestess.DivineSteel.ManaCost, 3.0								; ABILITY DEPRECATED
HealerPriestess.DivineSteel.Duration, 10.0								; ABILITY DEPRECATED
